subj_id,rt,response,same_hf
pilot_3,0.693666638079,1.0,1.0
pilot_3,0.687416471847,1.0,0.0
pilot_3,0.658474835709,1.0,1.0
pilot_3,0.544731054782,1.0,0.0
pilot_3,0.568633278275,1.0,1.0
pilot_3,0.539386876804,1.0,0.0
pilot_3,0.638700199055,1.0,1.0
pilot_3,0.646905991078,1.0,1.0
pilot_3,0.582005675202,1.0,1.0
pilot_3,0.565488108901,1.0,1.0
pilot_3,0.530266112206,1.0,0.0
pilot_3,0.920866857958,1.0,1.0
pilot_3,0.612950267172,1.0,1.0
pilot_3,0.535265745859,1.0,0.0
pilot_3,0.767096941463,1.0,0.0
pilot_3,0.517712794966,1.0,0.0
pilot_3,0.52042541911,1.0,1.0
pilot_3,0.616651762208,1.0,0.0
pilot_3,0.778589656169,1.0,0.0
pilot_3,0.615942703062,1.0,1.0
pilot_3,0.531719867438,1.0,0.0
pilot_3,0.41899938801,1.0,1.0
pilot_3,0.647299563419,1.0,1.0
pilot_3,0.563972425865,1.0,1.0
pilot_3,0.728434463079,1.0,0.0
pilot_3,0.6680925153,1.0,0.0
pilot_3,0.585486973509,1.0,0.0
pilot_3,0.49796663702,1.0,1.0
pilot_3,0.680839788169,1.0,1.0
pilot_3,0.784551139981,1.0,1.0
pilot_3,0.578704163579,1.0,0.0
pilot_3,0.60878768291,1.0,1.0
pilot_3,0.484424368422,1.0,1.0
pilot_3,0.530943581871,1.0,0.0
pilot_3,0.603509947836,1.0,0.0
pilot_3,0.630210966054,1.0,0.0
pilot_3,0.530590808858,1.0,1.0
pilot_3,0.506306304838,1.0,1.0
pilot_3,0.520549017076,1.0,1.0
pilot_3,0.434262935434,1.0,0.0
pilot_3,0.511697513217,1.0,0.0
pilot_3,0.662635305182,1.0,1.0
pilot_3,0.503159662663,1.0,0.0
pilot_3,0.447783667563,1.0,0.0
pilot_3,0.442453463354,1.0,1.0
pilot_3,0.580863894007,1.0,1.0
pilot_3,0.704743688457,1.0,1.0
pilot_3,0.564186268344,1.0,0.0
pilot_3,0.723571966344,1.0,1.0
pilot_3,0.785007765637,1.0,0.0
pilot_3,0.644616578786,1.0,1.0
pilot_3,0.559008230804,1.0,0.0
pilot_3,0.647203892171,1.0,1.0
pilot_3,0.610273618433,1.0,0.0
pilot_3,0.708387800438,1.0,0.0
pilot_3,0.514202021966,1.0,0.0
pilot_3,0.549678234476,1.0,0.0
pilot_3,0.486973186087,1.0,0.0
pilot_3,0.659723147972,1.0,0.0
pilot_3,0.585948177088,1.0,1.0
pilot_3,0.494224553007,1.0,1.0
pilot_3,0.534156469304,1.0,1.0
pilot_3,0.403620006142,1.0,1.0
pilot_3,0.419587864315,1.0,0.0
pilot_3,0.441242437653,1.0,0.0
pilot_3,0.705625427934,1.0,0.0
pilot_3,0.456229131636,1.0,1.0
pilot_3,0.724142020132,1.0,0.0
pilot_3,0.469385414948,0.0,0.0
pilot_3,0.619975725811,1.0,0.0
pilot_3,0.503975274056,1.0,0.0
pilot_3,0.617423442673,1.0,0.0
pilot_3,0.634610225596,1.0,0.0
pilot_3,0.574410016307,1.0,1.0
pilot_3,0.577154361927,1.0,0.0
pilot_3,0.51999329458,1.0,1.0
pilot_3,0.59751133946,1.0,0.0
pilot_3,0.527292429186,1.0,1.0
pilot_3,0.641568640985,1.0,1.0
pilot_3,0.620586512578,1.0,0.0
pilot_3,0.471918636045,1.0,0.0
pilot_3,0.467816092794,1.0,1.0
pilot_3,0.728129059284,1.0,1.0
pilot_3,0.490074100191,1.0,0.0
pilot_3,0.577261978979,1.0,1.0
pilot_3,0.490190084281,1.0,1.0
pilot_3,0.48371803288,1.0,1.0
pilot_3,0.507011476398,1.0,1.0
pilot_3,0.534326851321,1.0,0.0
pilot_3,0.485291647787,1.0,1.0
pilot_3,0.392190572391,1.0,0.0
pilot_3,0.400779535747,1.0,1.0
pilot_3,0.500676516742,1.0,1.0
pilot_3,0.655120899773,1.0,1.0
pilot_3,0.562374379366,1.0,0.0
pilot_3,0.523147535456,1.0,0.0
pilot_3,0.399503269946,1.0,1.0
pilot_3,0.593998361674,1.0,1.0
pilot_3,0.54908257311,1.0,1.0
pilot_3,0.621808890442,1.0,0.0
pilot_3,0.676659834193,1.0,1.0
pilot_3,0.576483468158,1.0,0.0
pilot_3,0.512014230004,1.0,1.0
pilot_3,0.538511464401,1.0,0.0
pilot_3,0.467998438966,1.0,0.0
pilot_3,0.457217366184,1.0,0.0
pilot_3,0.47319689699,1.0,1.0
pilot_3,0.446721025062,1.0,0.0
pilot_3,0.710241197085,1.0,1.0
pilot_3,0.644351908322,1.0,1.0
pilot_3,0.594154533104,1.0,1.0
pilot_3,0.48495226973,1.0,1.0
pilot_3,0.564486605752,1.0,1.0
pilot_3,0.503275592757,1.0,0.0
pilot_3,0.448755618731,1.0,0.0
pilot_3,0.504953195126,1.0,0.0
pilot_3,0.530506984236,1.0,1.0
pilot_3,0.616627588603,1.0,0.0
pilot_3,0.580697741567,1.0,0.0
pilot_3,0.34028449449,1.0,0.0
pilot_3,0.50775266784,1.0,1.0
pilot_6,0.615232112757,1.0,1.0
pilot_6,0.833465139622,1.0,1.0
pilot_6,0.761480184304,1.0,0.0
pilot_6,0.536959285442,1.0,1.0
pilot_6,0.597523021078,1.0,0.0
pilot_6,0.594212117416,1.0,0.0
pilot_6,0.715832568752,1.0,1.0
pilot_6,0.472331406528,1.0,1.0
pilot_6,0.514828541379,1.0,1.0
pilot_6,0.661249084479,1.0,1.0
pilot_6,0.640330032541,1.0,1.0
pilot_6,1.10903650119,1.0,0.0
pilot_6,0.829781291117,1.0,0.0
pilot_6,0.689961679066,1.0,0.0
pilot_6,0.719632452989,1.0,0.0
pilot_6,0.626584587557,1.0,0.0
pilot_6,0.583906737231,1.0,1.0
pilot_6,0.627895461219,1.0,0.0
pilot_6,0.593057323108,1.0,0.0
pilot_6,0.479812055299,1.0,0.0
pilot_6,0.436390931967,1.0,1.0
pilot_6,0.515576869511,1.0,0.0
pilot_6,0.737331056414,1.0,1.0
pilot_6,0.502397411554,1.0,1.0
pilot_6,0.469705708064,1.0,0.0
pilot_6,0.576837666939,1.0,1.0
pilot_6,0.50407199297,1.0,1.0
pilot_6,0.482312456589,1.0,1.0
pilot_6,0.614783832623,1.0,0.0
pilot_6,0.544033419686,1.0,1.0
pilot_6,0.481796878265,1.0,0.0
pilot_6,0.401502123979,1.0,0.0
pilot_6,0.633283872505,0.0,1.0
pilot_6,0.88368901975,1.0,1.0
pilot_6,0.543599818943,1.0,0.0
pilot_6,0.495180553477,1.0,0.0
pilot_6,0.441333178276,1.0,1.0
pilot_6,0.614583821682,1.0,0.0
pilot_6,0.544649679885,1.0,0.0
pilot_6,0.473835394372,1.0,1.0
pilot_6,0.447599405299,1.0,1.0
pilot_6,0.722677832327,1.0,0.0
pilot_6,0.502459768967,1.0,0.0
pilot_6,0.503804902307,1.0,1.0
pilot_6,0.458766302199,1.0,0.0
pilot_6,0.43496977299,1.0,0.0
pilot_6,0.546983498743,1.0,0.0
pilot_6,0.46825715405,1.0,0.0
pilot_6,0.610641660784,1.0,0.0
pilot_6,0.534392425248,1.0,0.0
pilot_6,0.440458794506,1.0,1.0
pilot_6,1.11163029442,1.0,1.0
pilot_6,0.488143339709,1.0,1.0
pilot_6,0.569461942358,1.0,1.0
pilot_6,0.459618297004,1.0,1.0
pilot_6,0.470101899511,0.0,1.0
pilot_6,0.544945419925,1.0,1.0
pilot_6,0.49032321237,1.0,0.0
pilot_6,0.463703886552,1.0,0.0
pilot_6,0.417499533416,1.0,1.0
pilot_6,0.490658627213,1.0,1.0
pilot_6,0.424626692689,1.0,1.0
pilot_6,0.555143397944,1.0,0.0
pilot_6,0.423989432688,1.0,0.0
pilot_6,0.343208688977,1.0,1.0
pilot_6,0.421139816332,1.0,0.0
pilot_6,0.657140695147,1.0,0.0
pilot_6,0.602591293376,1.0,1.0
pilot_6,0.567140696206,1.0,1.0
pilot_6,0.488188687283,1.0,0.0
pilot_6,0.515627683034,1.0,1.0
pilot_6,0.467991347375,1.0,0.0
pilot_6,0.500514158102,1.0,1.0
pilot_6,0.40132154368,1.0,1.0
pilot_6,0.436738847517,1.0,0.0
pilot_6,0.415604865248,1.0,1.0
pilot_6,0.389906477469,1.0,0.0
pilot_6,0.392050701288,1.0,1.0
pilot_6,0.390245105104,1.0,1.0
pilot_6,0.350553432673,1.0,0.0
pilot_6,0.481309800025,1.0,1.0
pilot_6,0.448605929004,1.0,0.0
pilot_6,0.487232995454,1.0,0.0
pilot_6,0.504436996358,1.0,1.0
pilot_6,0.519485874721,1.0,1.0
pilot_6,0.441706434763,1.0,0.0
pilot_6,0.532116683019,1.0,0.0
pilot_6,0.489305477949,1.0,1.0
pilot_6,0.423542271719,1.0,1.0
pilot_6,0.975229768191,1.0,1.0
pilot_6,0.425387575528,1.0,1.0
pilot_6,0.597782524988,1.0,0.0
pilot_6,0.643096810148,1.0,1.0
pilot_6,0.54248914222,1.0,0.0
pilot_6,0.5502925696,1.0,0.0
pilot_6,0.4845768441,1.0,0.0
pilot_6,0.488007564164,1.0,1.0
pilot_6,0.535404942894,1.0,1.0
pilot_6,0.516047289085,1.0,1.0
pilot_6,0.74846326764,1.0,0.0
pilot_6,0.45630015741,1.0,1.0
pilot_6,0.431818765,1.0,0.0
pilot_6,0.474596853206,1.0,1.0
pilot_6,0.454332859926,1.0,0.0
pilot_6,0.45259210231,1.0,1.0
pilot_6,0.853102564799,1.0,0.0
pilot_6,0.490476024932,1.0,0.0
pilot_6,0.609425037411,1.0,1.0
pilot_6,0.463818356651,1.0,0.0
pilot_6,0.570603296792,1.0,0.0
pilot_6,0.504916613844,1.0,0.0
pilot_6,0.506545862509,1.0,0.0
pilot_6,0.481120993803,1.0,0.0
pilot_6,0.456378294675,1.0,1.0
pilot_6,0.503908149335,1.0,0.0
pilot_6,0.581435489667,1.0,1.0
pilot_6,0.530834089915,1.0,1.0
pilot_6,0.485446095096,1.0,1.0
pilot_6,0.449033274981,1.0,0.0
pilot_6,0.602252968913,1.0,0.0
pilot_6,0.536878717847,1.0,1.0
pilot_6,0.459754747721,1.0,0.0
pilot_6,0.368586944123,1.0,0.0
pilot_6,0.578590811616,1.0,1.0
pilot_6,0.459250512466,1.0,1.0
pilot_6,0.486556129471,1.0,0.0
pilot_6,0.498041938547,1.0,1.0
pilot_6,0.458068637942,1.0,1.0
pilot_6,0.434049814002,1.0,1.0
pilot_6,0.505963849987,1.0,1.0
pilot_6,0.591250896462,1.0,1.0
pilot_6,0.492410424726,1.0,1.0
pilot_6,0.466943337239,1.0,0.0
pilot_6,0.468950927167,1.0,1.0
pilot_6,0.489957512636,1.0,0.0
pilot_6,0.552128363498,1.0,1.0
pilot_6,0.491473536366,1.0,1.0
pilot_6,0.442290538442,1.0,0.0
pilot_6,0.581954472781,1.0,0.0
pilot_6,0.456048711777,1.0,0.0
pilot_6,0.457027053745,1.0,1.0
pilot_6,0.609566440904,1.0,0.0
pilot_6,0.390493910763,1.0,0.0
pilot_6,0.452658833681,1.0,0.0
pilot_6,0.435036402716,1.0,1.0
pilot_6,0.512144538639,1.0,1.0
pilot_6,0.514779737838,1.0,0.0
pilot_6,0.415150948696,1.0,0.0
pilot_6,0.463652869385,1.0,1.0
pilot_6,0.436079378547,1.0,1.0
pilot_6,0.400468696883,1.0,1.0
pilot_6,0.498688468461,1.0,0.0
pilot_6,0.4417131067,1.0,1.0
pilot_6,0.559300419995,1.0,0.0
pilot_6,0.452749948824,1.0,0.0
pilot_6,0.46747987619,1.0,0.0
pilot_6,0.567274329771,1.0,0.0
pilot_6,0.466849384124,1.0,0.0
pilot_6,0.448023079312,1.0,1.0
pilot_6,0.40122976572,1.0,1.0
pilot_6,0.552273748129,1.0,0.0
pilot_6,0.434924815766,1.0,1.0
pilot_6,0.360632002993,1.0,0.0
pilot_6,0.478236181777,1.0,1.0
pilot_6,0.456227060098,1.0,1.0
pilot_6,0.403424629062,1.0,0.0
pilot_6,0.449719281348,1.0,0.0
pilot_6,0.465852715504,1.0,0.0
pilot_6,0.440868323827,1.0,1.0
pilot_6,0.387067028192,1.0,0.0
pilot_6,0.370086035661,1.0,0.0
pilot_6,0.324802223861,1.0,1.0
pilot_6,0.454904936541,1.0,0.0
pilot_6,0.455429811602,1.0,0.0
pilot_6,0.500833703094,1.0,1.0
pilot_6,0.393060992602,1.0,0.0
pilot_6,0.440295494042,1.0,0.0
pilot_6,0.568804699367,1.0,1.0
pilot_6,0.473064446805,1.0,1.0
pilot_6,0.544807172403,1.0,1.0
1,0.498120642413,1.0,0.0
1,0.491628058269,1.0,0.0
1,0.612812677748,1.0,1.0
1,0.498815992498,1.0,0.0
1,0.519457385672,1.0,1.0
1,0.511538999213,1.0,0.0
1,0.552657841661,1.0,0.0
1,0.592288261047,1.0,0.0
1,0.544375364494,1.0,0.0
1,0.59526587867,1.0,0.0
1,0.504782900345,1.0,1.0
1,0.523943334323,1.0,0.0
1,0.58544913301,1.0,0.0
1,0.549135993293,1.0,1.0
1,0.427366820659,1.0,1.0
1,0.552818704804,1.0,0.0
1,0.437112749743,1.0,1.0
1,0.437394396111,1.0,1.0
1,0.61390234594,1.0,1.0
1,0.538819178793,1.0,1.0
1,0.559451548135,1.0,0.0
1,0.673864660712,1.0,1.0
1,0.410569034619,1.0,1.0
1,0.47459614808,1.0,0.0
1,0.406458330821,1.0,0.0
1,0.491608553013,1.0,0.0
1,0.466299184016,1.0,1.0
1,0.537558921656,1.0,1.0
1,0.457155804877,1.0,0.0
1,0.462898725193,1.0,0.0
1,0.485301865963,1.0,1.0
1,0.801960847966,1.0,1.0
1,0.547440565177,1.0,0.0
1,0.471550686983,1.0,0.0
1,0.436983986321,1.0,1.0
1,0.424435339301,1.0,0.0
1,0.416162173933,1.0,0.0
1,0.404706875866,1.0,1.0
1,0.411294572928,1.0,0.0
1,0.483232573344,1.0,0.0
1,0.580722976723,1.0,1.0
1,0.452501005158,1.0,0.0
1,0.488999876819,1.0,1.0
1,0.491562167939,1.0,1.0
1,0.504575808489,1.0,1.0
1,0.556900635987,1.0,1.0
1,0.51759689489,1.0,1.0
1,0.502037436076,1.0,1.0
1,0.575411633763,1.0,0.0
1,0.643350524988,1.0,1.0
1,0.873157046852,1.0,1.0
1,0.603795730916,1.0,1.0
1,0.691785210292,1.0,0.0
1,0.584007394675,1.0,1.0
1,0.592094546111,1.0,1.0
1,0.432156308874,1.0,0.0
1,0.428360580787,1.0,1.0
1,0.43178321833,1.0,0.0
1,0.406181217186,1.0,0.0
1,0.623178052439,1.0,0.0
1,0.478454962082,1.0,1.0
1,0.532303293934,1.0,1.0
1,0.425281439559,1.0,0.0
1,0.516708891824,1.0,0.0
1,0.73739932802,1.0,0.0
1,0.579976528461,1.0,1.0
1,0.721364528712,1.0,1.0
1,0.438700110812,1.0,1.0
1,0.536838942047,1.0,1.0
1,0.501647059893,1.0,1.0
1,0.558178388426,1.0,0.0
1,0.594040487194,1.0,1.0
1,0.556175970472,1.0,1.0
1,0.472016439671,1.0,1.0
1,0.534459050818,1.0,1.0
1,0.400545175929,1.0,0.0
1,0.530838426406,1.0,0.0
1,0.432867924639,1.0,1.0
1,0.563260532785,1.0,0.0
1,0.520611441767,1.0,0.0
1,0.431089194215,1.0,0.0
1,0.472765410697,1.0,0.0
1,0.420144837102,1.0,0.0
1,0.424075637668,1.0,0.0
1,0.449108558649,1.0,1.0
1,0.39507549048,1.0,0.0
1,0.521897870043,1.0,1.0
1,0.521382438354,1.0,0.0
1,0.442914486892,1.0,1.0
1,0.518890127365,1.0,0.0
1,0.401213838893,1.0,0.0
1,0.426550464996,1.0,0.0
1,0.449035651283,1.0,1.0
1,0.43449130618,1.0,1.0
1,0.35959831404,1.0,1.0
1,0.389823156351,1.0,0.0
1,0.35558557912,1.0,0.0
1,0.454578985242,1.0,0.0
1,0.393455639714,1.0,1.0
1,0.407228538606,1.0,1.0
1,0.417804487923,1.0,0.0
1,0.338502375947,1.0,0.0
1,0.416293802133,1.0,0.0
1,0.32926848263,1.0,1.0
1,0.358445251084,1.0,0.0
1,0.344427548262,1.0,1.0
1,0.353792650159,1.0,1.0
1,0.432764639525,1.0,1.0
1,0.431689371035,1.0,1.0
1,0.595903647918,1.0,0.0
1,0.369840520012,1.0,1.0
1,0.58022538267,1.0,0.0
1,0.450728319425,1.0,1.0
1,0.566397048053,1.0,1.0
1,0.416097105248,1.0,0.0
1,0.531302181131,1.0,1.0
1,0.410620942406,1.0,1.0
1,0.401248065042,1.0,0.0
1,0.499429003423,1.0,0.0
1,0.367928241438,1.0,0.0
1,0.430732306166,1.0,1.0
1,0.371818206811,1.0,1.0
1,0.513723219541,1.0,1.0
1,0.544059959619,1.0,0.0
1,0.498056470868,1.0,1.0
1,0.563944725931,1.0,0.0
1,0.465968764634,1.0,0.0
1,0.601037013257,1.0,0.0
1,0.950274029703,1.0,0.0
1,0.47119306415,1.0,0.0
1,0.426904685897,1.0,0.0
1,0.39232065159,1.0,0.0
1,0.47550626671,1.0,1.0
1,0.484297800867,1.0,1.0
1,0.430468998617,1.0,1.0
1,0.464022343556,1.0,0.0
1,0.568632126189,1.0,1.0
1,0.570803407929,1.0,1.0
1,0.490830329392,1.0,1.0
1,0.453665746682,1.0,0.0
1,0.499993426944,1.0,0.0
1,0.472942089167,1.0,1.0
1,0.642174914494,1.0,0.0
1,0.463790280206,1.0,1.0
1,0.465494716933,1.0,0.0
1,0.410667744654,1.0,1.0
1,0.462893882941,1.0,0.0
1,0.443140175194,1.0,1.0
1,0.538373231349,1.0,1.0
1,0.529359194814,1.0,1.0
1,0.491648467025,1.0,1.0
1,0.917298014043,1.0,0.0
1,0.662037388072,1.0,0.0
1,0.451516166504,1.0,0.0
1,0.487132285358,1.0,0.0
1,0.405687442253,1.0,0.0
1,0.488895659262,1.0,1.0
1,0.471741023997,1.0,0.0
1,0.481035954115,1.0,1.0
1,0.528238345229,1.0,1.0
1,0.437808810646,1.0,1.0
1,0.523692826973,1.0,0.0
1,0.442951238976,1.0,1.0
1,0.435461381596,1.0,0.0
1,0.33726537152,1.0,0.0
1,0.416629213403,1.0,1.0
1,0.663172589731,1.0,0.0
1,0.391243670296,1.0,0.0
1,0.38102332472,1.0,1.0
1,0.467494252109,1.0,1.0
1,0.502985309126,1.0,1.0
1,0.50189897402,1.0,1.0
1,0.523794033288,1.0,0.0
1,0.588260523611,1.0,1.0
1,0.422223315531,1.0,0.0
1,0.43825772767,1.0,0.0
1,0.576869100623,1.0,0.0
1,0.40947656447,1.0,1.0
1,0.433926726633,1.0,1.0
1,0.449950650975,1.0,0.0
2,0.433651711749,1.0,1.0
2,0.455295098046,1.0,1.0
2,0.419734011562,1.0,1.0
2,0.40246326411,1.0,1.0
2,0.601179098667,1.0,1.0
2,0.522600676582,1.0,1.0
2,0.431454784426,1.0,0.0
2,0.456562873761,1.0,0.0
2,0.41492010087,1.0,0.0
2,0.448591960781,1.0,1.0
2,0.430801597397,1.0,0.0
2,0.479078601025,1.0,0.0
2,0.455068393003,1.0,1.0
2,0.464850398114,1.0,1.0
2,0.414220837451,1.0,0.0
2,0.462593105006,1.0,0.0
2,0.559162265296,1.0,1.0
2,0.474951986687,1.0,0.0
2,0.501542530424,1.0,0.0
2,0.480055496654,1.0,0.0
2,0.443928330674,1.0,0.0
2,0.514226765396,1.0,0.0
2,0.372492061016,1.0,1.0
2,0.528377176215,1.0,0.0
2,0.451125608112,1.0,0.0
2,0.521399742708,1.0,1.0
2,0.363044261936,1.0,0.0
2,0.552260638253,1.0,1.0
2,0.405621679561,1.0,0.0
2,0.375191567609,1.0,1.0
2,0.634716779019,1.0,0.0
2,0.376010698252,1.0,1.0
2,0.407936694596,1.0,1.0
2,0.395174283889,1.0,0.0
2,0.428064123161,1.0,0.0
2,0.37945382267,1.0,1.0
2,0.552281368058,1.0,0.0
2,0.401952306096,1.0,1.0
2,0.410999728591,1.0,0.0
2,0.367344646638,1.0,1.0
2,0.400423067312,1.0,1.0
2,0.560240641147,1.0,0.0
2,0.634860562019,1.0,1.0
2,0.415108499096,1.0,1.0
2,0.526694048056,1.0,0.0
2,0.352416553138,1.0,1.0
2,0.483890897733,1.0,0.0
2,0.464531146766,1.0,1.0
2,0.527175723523,1.0,1.0
2,0.547734973671,1.0,1.0
2,0.356046410975,1.0,1.0
2,0.399384144267,1.0,0.0
2,0.447541745842,1.0,0.0
2,0.370593144888,1.0,0.0
2,0.638833586625,1.0,0.0
2,0.446509551557,1.0,1.0
2,0.38674898001,1.0,1.0
2,0.406991853489,1.0,1.0
2,0.39282649681,1.0,0.0
2,0.4419600672,1.0,0.0
2,0.735969105232,1.0,0.0
2,0.411131808524,1.0,0.0
2,0.432553926081,1.0,1.0
2,0.383868269122,1.0,1.0
2,0.402952763503,1.0,1.0
2,0.382733250628,1.0,1.0
2,0.401949864118,1.0,1.0
2,0.368664958212,1.0,0.0
2,0.495859747085,1.0,0.0
2,0.410429224314,1.0,1.0
2,0.408566955488,1.0,0.0
2,0.411027889502,1.0,0.0
2,0.390593878999,1.0,1.0
2,0.495045737569,1.0,1.0
2,0.462487122004,1.0,1.0
2,0.590936100249,1.0,0.0
2,0.456169274643,1.0,0.0
2,0.458676035872,1.0,0.0
2,0.424600715758,1.0,0.0
2,0.400139395982,1.0,0.0
2,0.444225895051,1.0,1.0
2,0.419120271338,1.0,0.0
2,0.448808384745,1.0,1.0
2,0.478579195726,1.0,0.0
2,0.411950188822,1.0,1.0
2,0.453862971171,1.0,1.0
2,0.53976001673,1.0,0.0
2,0.437785303668,1.0,0.0
2,0.484614613745,1.0,1.0
2,0.463378878788,1.0,0.0
2,0.43167995313,1.0,1.0
2,0.497052733856,1.0,1.0
2,0.442626520104,1.0,0.0
2,0.401979281843,1.0,0.0
2,0.404295283691,1.0,0.0
2,0.392155943121,1.0,1.0
2,0.363559957435,1.0,1.0
2,0.45160423243,1.0,0.0
2,0.483339565745,1.0,0.0
2,0.411414771861,1.0,0.0
2,0.431768767117,1.0,1.0
2,0.420434735791,1.0,1.0
2,0.374031898523,1.0,0.0
2,0.439680983002,1.0,1.0
2,0.483589121397,1.0,1.0
2,0.414419909577,1.0,1.0
2,0.31276603432,1.0,0.0
2,0.421424237654,1.0,1.0
2,0.421390475972,1.0,0.0
2,0.346253965963,1.0,1.0
2,0.3689980299,1.0,0.0
2,0.394689497275,1.0,1.0
2,0.47383216358,1.0,1.0
2,0.566067408306,1.0,0.0
2,0.427208081218,1.0,1.0
2,0.357342881949,1.0,0.0
2,0.4164018861,1.0,1.0
2,0.57756328811,1.0,0.0
2,0.437082059462,1.0,0.0
2,0.372521485092,1.0,1.0
2,0.382025527641,1.0,0.0
2,0.385984086032,1.0,1.0
2,0.360254492546,1.0,0.0
2,0.441751458339,1.0,1.0
2,0.514359528968,1.0,0.0
2,0.526787721998,1.0,0.0
2,0.408139471864,1.0,1.0
2,0.355951083872,1.0,0.0
2,0.423003863963,1.0,0.0
2,0.354134826142,1.0,1.0
2,0.388169865812,1.0,1.0
2,0.353056510291,1.0,0.0
2,0.418506305941,1.0,1.0
2,0.371698469661,1.0,1.0
2,0.369062118474,1.0,0.0
2,0.411262487294,1.0,1.0
2,0.596355561242,1.0,0.0
2,0.383014411159,1.0,1.0
2,0.362281612291,1.0,1.0
2,0.443746214389,1.0,1.0
2,0.367805001482,1.0,1.0
2,0.379622987901,1.0,1.0
2,0.407791495962,1.0,0.0
2,0.48874363406,1.0,0.0
2,0.370810130022,1.0,0.0
2,0.47044663509,1.0,1.0
2,0.430891647726,1.0,0.0
2,0.438464185278,1.0,0.0
2,0.448213412697,1.0,1.0
2,0.416075111175,1.0,0.0
2,0.434008534037,1.0,1.0
2,0.42669328324,1.0,0.0
2,0.373889640215,1.0,1.0
2,0.449632039345,1.0,0.0
2,0.549168180182,1.0,0.0
2,0.465520768627,1.0,1.0
2,0.453455104188,1.0,1.0
2,0.516400673758,1.0,0.0
2,0.407390627735,1.0,0.0
2,0.42391589138,1.0,1.0
2,0.612067736186,1.0,1.0
2,0.530810732134,1.0,1.0
2,0.336626435751,1.0,0.0
2,0.350516743018,1.0,0.0
2,0.359830896533,1.0,1.0
2,0.416838384815,1.0,1.0
2,0.639828125265,1.0,1.0
2,0.462997936373,1.0,1.0
2,0.377380419008,1.0,0.0
2,0.41017280155,1.0,0.0
2,0.309381700172,1.0,0.0
2,0.409292363836,1.0,1.0
2,0.44333133347,1.0,0.0
2,0.417365695852,1.0,0.0
2,0.383419965341,1.0,1.0
2,0.375079635839,1.0,1.0
2,0.590369732403,1.0,0.0
2,0.407615283621,1.0,1.0
2,0.370739237866,1.0,0.0
2,0.340693632294,1.0,0.0
3,0.531959328147,1.0,0.0
3,0.518277864091,1.0,0.0
3,0.55237321837,1.0,0.0
3,0.500009472852,1.0,1.0
3,0.552188540108,1.0,0.0
3,0.568359980729,1.0,0.0
3,0.547680668535,1.0,0.0
3,0.595979031962,1.0,1.0
3,0.581789894331,1.0,0.0
3,0.538950450349,1.0,0.0
3,0.549609068032,1.0,1.0
3,0.469682728633,1.0,0.0
3,0.581749343889,1.0,1.0
3,0.510180715123,1.0,1.0
3,0.635734516616,1.0,1.0
3,0.624145178516,1.0,1.0
3,0.577633514273,1.0,0.0
