subj_id,rt,response,same_hf
pilot_3,0.612554333693,1.0,0.0
pilot_3,0.53738593094,1.0,0.0
pilot_3,0.592902572545,1.0,0.0
pilot_3,0.867260371713,1.0,0.0
pilot_3,0.516380414912,1.0,0.0
pilot_3,1.01795437852,1.0,1.0
pilot_3,0.849582652871,1.0,1.0
pilot_3,0.682321424589,1.0,1.0
pilot_3,0.71284965377,1.0,1.0
pilot_3,0.72418230629,1.0,0.0
pilot_3,0.642581085136,1.0,0.0
pilot_3,0.496859394436,1.0,1.0
pilot_3,0.48300697259,1.0,1.0
pilot_3,0.738101291037,1.0,1.0
pilot_3,0.864094844674,1.0,0.0
pilot_3,0.764367997588,1.0,0.0
pilot_3,1.08438963147,1.0,0.0
pilot_3,0.631369598148,1.0,1.0
pilot_3,0.600867417357,1.0,1.0
pilot_3,0.889285124125,1.0,0.0
pilot_3,0.613276877793,1.0,0.0
pilot_3,0.855829665979,1.0,0.0
pilot_3,0.592073029384,1.0,0.0
pilot_3,0.680649837297,1.0,1.0
pilot_3,0.502009940425,1.0,0.0
pilot_3,0.690147092871,1.0,1.0
pilot_3,0.969892347301,1.0,1.0
pilot_3,0.661144269387,1.0,1.0
pilot_3,0.884678294831,1.0,0.0
pilot_3,0.569700669872,1.0,0.0
pilot_3,0.918807277878,1.0,0.0
pilot_3,0.77889268718,1.0,1.0
pilot_3,0.628903260418,1.0,0.0
pilot_3,0.71104372869,1.0,1.0
pilot_3,0.697543621045,1.0,1.0
pilot_3,0.736476850972,1.0,0.0
pilot_3,0.475910076304,1.0,1.0
pilot_3,0.528088184077,1.0,1.0
pilot_3,0.849530546908,1.0,1.0
pilot_3,0.579781538658,1.0,1.0
pilot_3,0.846588672186,1.0,1.0
pilot_3,0.634505389324,1.0,1.0
pilot_3,0.560615166338,0.0,1.0
pilot_3,0.688757902928,0.0,0.0
pilot_3,0.730464577995,1.0,0.0
pilot_3,0.848590830032,1.0,1.0
pilot_3,0.570944227387,1.0,0.0
pilot_3,0.815857835165,1.0,0.0
pilot_3,0.492077167197,1.0,0.0
pilot_3,0.709971141183,1.0,0.0
pilot_3,0.57613856066,1.0,0.0
pilot_3,0.584666841016,1.0,0.0
pilot_3,0.795062310033,1.0,1.0
pilot_3,0.747144306093,1.0,0.0
pilot_3,0.537890477452,1.0,1.0
pilot_6,0.583997027557,1.0,1.0
pilot_6,0.61428860646,1.0,1.0
pilot_6,0.624959419205,1.0,1.0
pilot_6,0.808424993294,1.0,1.0
pilot_6,0.577613540461,1.0,0.0
pilot_6,0.997415807733,1.0,1.0
pilot_6,0.906429258901,1.0,1.0
pilot_6,0.704340741734,1.0,0.0
pilot_6,0.744990977497,1.0,1.0
pilot_6,0.628593287828,1.0,0.0
pilot_6,1.39755617253,1.0,1.0
pilot_6,0.602346280035,1.0,1.0
pilot_6,0.827561846006,1.0,0.0
pilot_6,0.71259535922,1.0,1.0
pilot_6,0.768831104766,1.0,1.0
pilot_6,0.695360500607,1.0,0.0
pilot_6,0.97658448344,1.0,1.0
pilot_6,0.593532101816,1.0,1.0
pilot_6,0.766354523252,1.0,1.0
pilot_6,0.674788521049,1.0,1.0
pilot_6,0.593626948923,1.0,1.0
pilot_6,0.761543618531,1.0,1.0
pilot_6,0.482006516645,1.0,0.0
pilot_6,0.923250130587,1.0,0.0
pilot_6,0.610653183852,1.0,0.0
pilot_6,0.935119608875,1.0,0.0
pilot_6,0.580436751066,1.0,0.0
pilot_6,0.598113517873,1.0,1.0
pilot_6,0.608057668281,1.0,0.0
pilot_6,1.26627895926,1.0,1.0
pilot_6,1.20538298522,1.0,0.0
pilot_6,0.791237947878,1.0,0.0
pilot_6,0.551881348999,1.0,0.0
pilot_6,0.577609940848,1.0,1.0
pilot_6,0.641188681283,1.0,1.0
pilot_6,0.7959905875,1.0,1.0
pilot_6,0.569975798346,1.0,1.0
pilot_6,0.745039786684,1.0,1.0
pilot_6,0.930067881243,1.0,0.0
pilot_6,0.727176178812,1.0,0.0
pilot_6,0.986602457506,1.0,0.0
pilot_6,0.67405281115,1.0,1.0
pilot_6,0.77005114246,1.0,1.0
pilot_6,0.631479851484,1.0,0.0
pilot_6,0.627792718539,1.0,0.0
pilot_6,1.20491939041,1.0,0.0
pilot_6,0.807581476057,1.0,0.0
pilot_6,0.601546415211,1.0,0.0
pilot_6,0.740836478598,1.0,0.0
pilot_6,1.0446818777,1.0,1.0
pilot_6,0.966949579298,1.0,0.0
pilot_6,0.982231312294,0.0,1.0
pilot_6,1.30330034447,1.0,0.0
pilot_6,0.565369005704,1.0,0.0
pilot_6,0.691310472725,1.0,1.0
pilot_6,1.03130660276,1.0,0.0
pilot_6,0.795896124037,1.0,0.0
pilot_6,0.580141886664,1.0,0.0
pilot_6,0.537616798077,1.0,1.0
pilot_6,0.656163325521,1.0,0.0
pilot_6,0.874175926462,1.0,0.0
pilot_6,0.654663879634,1.0,0.0
pilot_6,1.05464571992,1.0,1.0
pilot_6,1.05885416431,1.0,0.0
pilot_6,0.779016387258,1.0,0.0
pilot_6,0.624106881229,1.0,1.0
pilot_6,0.553025645876,1.0,1.0
pilot_6,0.654119564757,1.0,0.0
pilot_6,0.581328000678,1.0,1.0
pilot_6,0.833463837635,1.0,1.0
pilot_6,0.603413471638,1.0,0.0
pilot_6,0.71959151855,1.0,1.0
pilot_6,0.664883676272,1.0,0.0
pilot_6,0.629533469802,1.0,1.0
pilot_6,0.665608379451,1.0,0.0
pilot_6,0.644924255302,1.0,1.0
pilot_6,0.602814560451,0.0,0.0
pilot_6,0.683882986631,1.0,1.0
pilot_6,0.617429543722,1.0,0.0
pilot_6,0.630810137787,1.0,0.0
pilot_6,1.08884103891,1.0,1.0
pilot_6,0.496603437261,1.0,1.0
pilot_6,0.753942665246,1.0,0.0
pilot_6,0.518012096592,1.0,1.0
pilot_6,1.0074598692,1.0,1.0
pilot_6,0.505909553322,1.0,1.0
pilot_6,0.790314979741,1.0,1.0
pilot_6,0.699091277141,1.0,0.0
pilot_6,0.666903836434,1.0,0.0
pilot_6,0.642554955247,1.0,0.0
pilot_6,0.664069451112,1.0,0.0
pilot_6,0.619318707119,1.0,1.0
pilot_6,0.725043354886,1.0,0.0
pilot_6,0.515985171669,1.0,0.0
pilot_6,0.544023654954,1.0,0.0
pilot_6,0.569696624149,1.0,1.0
pilot_6,0.64682342625,1.0,0.0
pilot_6,0.537302242215,1.0,1.0
pilot_6,1.03096880594,1.0,1.0
pilot_6,0.788898165077,1.0,1.0
pilot_6,0.681745404749,1.0,0.0
pilot_6,0.727296342858,1.0,1.0
pilot_6,0.762050964579,1.0,0.0
pilot_6,0.884990821851,1.0,1.0
pilot_6,0.728783152865,1.0,0.0
pilot_6,0.630304708897,1.0,0.0
pilot_6,0.776577019863,1.0,0.0
pilot_6,0.855242972654,1.0,0.0
pilot_6,0.71268993033,1.0,0.0
pilot_6,0.608665813381,1.0,1.0
pilot_6,0.600081088178,1.0,0.0
pilot_6,0.563358937798,0.0,0.0
pilot_6,0.907051882218,1.0,1.0
pilot_6,0.992184351794,1.0,1.0
pilot_6,0.62963115806,1.0,1.0
pilot_6,0.602426046108,1.0,0.0
pilot_6,0.521368078183,1.0,1.0
pilot_6,0.870793950293,1.0,1.0
pilot_6,0.975085850721,1.0,1.0
pilot_6,0.952916050554,1.0,1.0
pilot_6,0.889798036254,1.0,1.0
pilot_6,0.649827273979,1.0,1.0
pilot_6,0.730680979826,1.0,1.0
pilot_6,0.692054810544,1.0,0.0
pilot_6,0.730941569373,1.0,1.0
pilot_6,0.803855625123,1.0,1.0
pilot_6,0.787721030155,1.0,0.0
pilot_6,0.691854124432,1.0,0.0
pilot_6,0.937743309357,1.0,1.0
pilot_6,0.646356861817,1.0,0.0
pilot_6,0.643909526499,1.0,0.0
pilot_6,1.16831375011,1.0,0.0
pilot_6,0.826988491755,1.0,1.0
pilot_6,0.699420773217,1.0,1.0
pilot_6,0.725770842038,1.0,0.0
pilot_6,0.623958169453,1.0,1.0
pilot_6,0.759000158469,1.0,0.0
pilot_6,0.625025760582,1.0,1.0
pilot_6,0.634509469323,1.0,0.0
pilot_6,0.783678058207,1.0,1.0
pilot_6,0.591554271607,1.0,0.0
pilot_6,0.570451185871,1.0,0.0
pilot_6,1.19435486101,1.0,1.0
pilot_6,0.697460318491,1.0,0.0
pilot_6,0.702603779258,1.0,1.0
pilot_6,0.767308163099,1.0,1.0
pilot_6,0.672564549157,1.0,1.0
pilot_6,0.611913270816,1.0,0.0
pilot_6,0.610790780204,1.0,0.0
pilot_6,0.58673696177,1.0,0.0
pilot_6,0.592498269546,1.0,0.0
pilot_6,0.678399071068,1.0,0.0
pilot_6,0.662239696332,0.0,1.0
pilot_6,0.694745761216,1.0,1.0
pilot_6,0.503608431332,1.0,1.0
pilot_6,0.691803883728,1.0,0.0
pilot_6,0.783353482438,1.0,1.0
pilot_6,0.681595357809,1.0,1.0
pilot_6,0.623135238375,1.0,0.0
pilot_6,0.831673139664,1.0,1.0
pilot_6,0.778893904057,1.0,1.0
pilot_6,0.645035791075,1.0,0.0
pilot_6,0.768885959426,1.0,0.0
pilot_6,0.705500293998,0.0,1.0
pilot_6,1.09510477913,1.0,0.0
pilot_6,0.710285428961,1.0,0.0
pilot_6,0.742428752435,1.0,1.0
pilot_6,0.683055060423,1.0,0.0
pilot_6,0.545928207852,1.0,1.0
pilot_6,0.617427854914,1.0,1.0
pilot_6,0.658216955841,1.0,1.0
pilot_6,0.992044801931,1.0,1.0
pilot_6,0.795705806181,1.0,0.0
pilot_6,0.632806652173,1.0,0.0
pilot_6,0.577991614902,1.0,1.0
pilot_6,0.595483922269,1.0,0.0
pilot_6,0.642316361846,1.0,0.0
pilot_6,0.918200476112,1.0,1.0
pilot_6,0.563963732106,1.0,0.0
pilot_6,0.463777323037,1.0,0.0
1,1.68016932262,0.0,0.0
1,1.67273114537,1.0,0.0
1,1.55217548132,1.0,1.0
1,1.3511491362,1.0,0.0
1,0.882803602755,1.0,0.0
1,0.80133200936,1.0,1.0
1,0.970593520135,1.0,1.0
1,0.744903315121,1.0,0.0
1,1.10838448431,1.0,0.0
1,0.82607316853,1.0,0.0
1,0.728478439254,1.0,1.0
1,0.656309899801,1.0,0.0
1,0.688421653569,1.0,1.0
1,0.826942869142,1.0,0.0
1,0.763860151972,1.0,1.0
1,0.774006831038,1.0,0.0
1,0.74870554106,1.0,1.0
1,0.650475139686,1.0,1.0
1,0.612135018469,1.0,1.0
1,0.847178922428,1.0,0.0
1,0.866705360706,1.0,1.0
1,0.51759649608,1.0,0.0
1,0.632185735449,1.0,0.0
1,0.748750707819,1.0,0.0
1,0.578664396715,1.0,1.0
1,0.511847869857,1.0,1.0
1,0.585458501664,1.0,0.0
1,0.859568947446,1.0,1.0
1,0.528363904727,1.0,0.0
1,0.928998026036,0.0,0.0
1,0.926521038404,1.0,1.0
1,1.13244222998,1.0,1.0
1,0.703463112746,1.0,1.0
1,0.581855627708,1.0,0.0
1,0.588418500454,1.0,1.0
1,0.645053210115,1.0,1.0
1,0.504904748726,1.0,0.0
1,1.1191289766,1.0,1.0
1,0.759057049683,1.0,0.0
1,0.567494537288,1.0,1.0
1,0.698865161525,1.0,1.0
1,0.645416136496,1.0,0.0
1,0.901937019255,1.0,0.0
1,0.791001313977,1.0,0.0
1,1.16907649247,1.0,0.0
1,0.593241345166,1.0,0.0
1,1.26091682367,1.0,1.0
1,0.747469598617,1.0,1.0
1,0.864583815506,1.0,0.0
1,0.559451802954,1.0,1.0
1,0.691799076027,1.0,1.0
1,1.10913507247,1.0,0.0
1,0.623156336049,1.0,1.0
1,0.63213437931,1.0,1.0
1,0.568395788097,1.0,0.0
1,0.508442098333,1.0,0.0
1,0.889223261533,1.0,0.0
1,0.662035183297,1.0,1.0
1,0.682119265606,1.0,1.0
1,0.868496340074,1.0,1.0
1,0.497770849761,1.0,0.0
1,0.458128301441,1.0,0.0
1,0.678165188699,1.0,0.0
1,0.539847707871,1.0,0.0
1,0.651617555661,1.0,1.0
1,0.915175043672,0.0,0.0
1,0.666457752028,1.0,1.0
1,1.55953543246,0.0,1.0
1,0.96237735328,1.0,0.0
1,0.481310568954,1.0,1.0
1,0.566903503932,1.0,1.0
1,0.68158095039,1.0,0.0
1,0.587712347755,1.0,1.0
1,0.676592970965,1.0,0.0
1,0.577072106549,1.0,0.0
1,0.473284415129,1.0,1.0
1,0.506048235853,1.0,0.0
1,0.662395560095,1.0,1.0
1,0.671011999759,1.0,0.0
1,0.572104013918,1.0,0.0
1,0.682091672163,1.0,1.0
1,0.529497716867,1.0,0.0
1,0.578476870462,1.0,1.0
1,0.619998710026,1.0,1.0
1,0.6393259943,1.0,0.0
1,0.663459398798,1.0,0.0
1,0.529109545809,1.0,0.0
1,0.469996886066,1.0,0.0
1,0.629468239451,1.0,1.0
1,0.546188420223,1.0,0.0
1,0.583526183487,1.0,0.0
1,1.10902743145,0.0,1.0
1,0.587594924102,1.0,1.0
1,0.722592010978,1.0,1.0
1,0.521996691241,1.0,1.0
1,0.640628571418,1.0,0.0
1,0.571162596738,1.0,0.0
1,1.11130857983,1.0,1.0
1,0.624893487315,1.0,0.0
1,0.581853842916,1.0,0.0
1,1.21695200978,1.0,0.0
1,0.634629045424,1.0,0.0
1,0.730357944019,1.0,1.0
1,1.03919642689,1.0,1.0
1,0.801654415729,1.0,1.0
1,1.03262230156,1.0,1.0
1,0.750341939158,1.0,1.0
1,0.675039650028,1.0,0.0
1,0.782217129658,1.0,1.0
1,0.649211855765,1.0,0.0
1,0.914944737917,1.0,1.0
1,0.696672373728,1.0,1.0
1,0.73735101099,1.0,0.0
1,0.672548734205,1.0,1.0
1,0.683038084055,1.0,1.0
1,0.711487751425,1.0,0.0
1,0.752779261602,1.0,1.0
1,0.562166676667,1.0,0.0
1,1.09850527989,1.0,1.0
1,0.679803329942,1.0,1.0
1,0.60747534968,1.0,1.0
1,1.07521803564,1.0,1.0
1,0.648619016793,1.0,0.0
1,0.603845901918,1.0,0.0
1,0.489613568905,1.0,1.0
1,0.520364147538,1.0,0.0
1,0.548343339964,1.0,0.0
1,0.724093883298,1.0,0.0
1,1.08855376492,1.0,0.0
1,1.34919777687,1.0,0.0
1,1.28461937961,1.0,1.0
1,0.677850794993,1.0,1.0
1,0.564828070623,1.0,0.0
1,0.882897516058,1.0,1.0
1,0.7223240147,1.0,0.0
1,1.02899563209,1.0,0.0
1,0.62332411352,1.0,0.0
1,1.06780857383,1.0,1.0
1,0.567928808247,1.0,1.0
1,0.71515092098,1.0,1.0
1,0.852295125282,1.0,0.0
1,1.03120883464,1.0,1.0
1,0.595196307244,1.0,0.0
1,0.775429312591,1.0,0.0
1,0.625638582409,1.0,0.0
1,0.568863736728,1.0,1.0
1,0.934121101585,1.0,1.0
1,0.80897234373,1.0,1.0
1,0.616452924936,1.0,0.0
1,0.648853968916,1.0,1.0
1,0.641551340974,1.0,0.0
1,0.642596334073,1.0,0.0
1,0.999411732933,1.0,1.0
1,0.611357415677,1.0,1.0
1,0.770359281625,1.0,0.0
1,0.608699984819,1.0,0.0
1,0.547248071045,1.0,1.0
1,0.578021314403,1.0,1.0
1,0.631209767802,1.0,1.0
1,0.537636323264,1.0,0.0
1,1.47765666887,1.0,1.0
1,0.506833974156,1.0,0.0
1,0.519211600593,1.0,0.0
1,0.426095172908,1.0,1.0
1,0.45899659807,1.0,0.0
1,0.552401497145,1.0,1.0
1,0.47985356093,1.0,1.0
1,0.597387400252,1.0,0.0
1,0.80148836624,1.0,0.0
1,0.528168383462,1.0,0.0
1,0.936289959369,1.0,1.0
1,0.643554758077,1.0,1.0
1,0.787952573766,1.0,1.0
1,0.70534118035,1.0,0.0
1,0.724404251087,1.0,1.0
1,0.520482567532,1.0,0.0
1,0.748129210246,1.0,1.0
1,0.638657856849,1.0,0.0
1,0.655562701926,1.0,1.0
1,0.543605663886,1.0,1.0
2,0.488009870966,1.0,1.0
2,0.554298441074,1.0,1.0
2,0.554961548832,0.0,0.0
2,0.512277140568,1.0,0.0
2,0.419919007821,1.0,1.0
2,0.531012969055,1.0,0.0
2,0.447193775941,1.0,1.0
2,0.459186556244,1.0,0.0
2,0.438290666912,1.0,1.0
2,0.482826726572,0.0,1.0
2,0.880039533275,0.0,1.0
2,0.464757608987,1.0,0.0
2,0.582764473981,1.0,0.0
2,0.503341877841,1.0,1.0
2,0.424729996541,1.0,0.0
2,0.480112217297,1.0,0.0
2,0.582746777325,0.0,1.0
2,0.405147594023,1.0,0.0
2,0.51948215158,1.0,1.0
2,1.36752581917,1.0,0.0
2,0.549788613519,1.0,1.0
2,0.95338767294,1.0,1.0
2,0.753639104103,1.0,1.0
2,0.542845955685,1.0,0.0
2,0.555813861987,1.0,0.0
2,0.547000121764,1.0,0.0
2,0.486876391634,1.0,1.0
2,0.468570242751,1.0,0.0
2,0.535922626846,1.0,0.0
2,0.503811640243,1.0,0.0
2,0.457941171966,1.0,0.0
2,0.650566493845,1.0,1.0
2,0.504199518593,1.0,0.0
2,0.545841967487,1.0,0.0
2,0.425687020357,1.0,0.0
2,0.497657348166,1.0,0.0
2,0.435688821399,1.0,1.0
2,0.663818554296,1.0,1.0
2,0.826368709236,1.0,1.0
2,0.486023052842,1.0,0.0
2,0.581343687707,1.0,0.0
2,0.613228860434,1.0,1.0
2,0.732169238996,1.0,1.0
2,0.549211241777,1.0,0.0
2,0.570358819917,0.0,1.0
2,0.551019816755,1.0,1.0
2,0.497261753889,1.0,0.0
2,0.469132149462,1.0,1.0
2,0.47413886234,1.0,0.0
2,0.455925004941,1.0,0.0
2,0.885045744981,1.0,1.0
2,0.512514306336,1.0,1.0
2,0.531804511957,1.0,1.0
2,0.531117770068,1.0,1.0
2,0.449624206243,1.0,1.0
2,0.663769117938,1.0,1.0
2,0.594459801084,1.0,1.0
2,0.514220120281,1.0,0.0
2,0.4649792889,1.0,0.0
2,0.5129962158,1.0,0.0
2,0.484073980009,0.0,0.0
2,0.645789983976,1.0,0.0
2,0.44933652695,1.0,0.0
2,0.619731113236,1.0,1.0
2,0.402499692944,1.0,0.0
2,0.501149144126,0.0,1.0
2,0.486154640427,1.0,0.0
2,0.496049987294,1.0,1.0
2,0.43474942224,1.0,0.0
2,0.612547008852,1.0,1.0
2,0.85286731619,1.0,1.0
2,0.614821482269,1.0,1.0
2,0.496052687269,1.0,1.0
2,0.500737473177,1.0,0.0
2,0.543272431672,1.0,0.0
2,0.808387760821,1.0,0.0
2,0.677563848929,1.0,1.0
2,0.624844205114,1.0,0.0
2,0.719349426829,1.0,1.0
2,0.505127767033,1.0,0.0
2,0.639259699438,0.0,1.0
2,0.480079715602,1.0,0.0
2,0.505704820425,1.0,0.0
2,0.590931588291,1.0,1.0
2,0.503911221306,1.0,0.0
2,0.542828475026,1.0,0.0
2,0.777716532315,1.0,1.0
2,0.551602018451,1.0,1.0
2,0.545829436782,1.0,1.0
2,0.52841666149,1.0,0.0
2,0.686520579807,1.0,1.0
2,0.507193379239,1.0,1.0
2,0.438376232106,1.0,0.0
2,0.468097732374,1.0,1.0
2,0.546128065971,1.0,0.0
2,0.442362108592,1.0,0.0
2,0.467065270915,1.0,0.0
2,0.456996558856,1.0,1.0
2,0.496367654304,0.0,0.0
2,0.547017035605,1.0,0.0
2,0.671557752279,1.0,1.0
2,0.590856223001,1.0,1.0
2,0.422444368876,1.0,1.0
2,0.515954937953,1.0,1.0
2,0.535521755794,1.0,0.0
2,0.520342546659,1.0,0.0
2,0.410411398128,1.0,0.0
2,0.425192235014,1.0,0.0
2,0.689952004334,1.0,0.0
2,0.499192208544,1.0,1.0
2,0.436645956391,1.0,0.0
2,0.495649425065,1.0,1.0
2,0.433255940296,1.0,1.0
2,0.527829867366,1.0,1.0
2,0.560155823122,1.0,1.0
2,0.399604267019,1.0,1.0
2,0.417109660261,1.0,1.0
2,0.437550027882,1.0,1.0
2,0.603682539106,1.0,0.0
2,0.526976057049,1.0,0.0
2,0.441733728506,1.0,1.0
2,0.480889155984,1.0,1.0
2,0.462499829884,1.0,1.0
2,0.641938959046,1.0,0.0
2,0.444206722407,1.0,0.0
2,0.441505349831,1.0,1.0
2,0.435291961135,1.0,1.0
2,0.435291025143,1.0,1.0
2,0.441722349789,1.0,1.0
2,0.644980186422,1.0,0.0
2,0.578080780416,1.0,1.0
2,0.468430081246,1.0,0.0
2,0.490227984089,1.0,0.0
2,0.48710699664,0.0,1.0
2,0.521192417837,1.0,0.0
2,0.403229891718,1.0,0.0
2,0.550271482974,1.0,1.0
2,0.452363966457,1.0,0.0
2,0.834252872208,1.0,0.0
2,0.499918564884,1.0,0.0
2,0.47988203264,1.0,0.0
2,0.459571080625,1.0,0.0
2,0.882146836618,1.0,1.0
2,0.450403325733,1.0,0.0
2,0.554816722195,1.0,0.0
2,0.459525631053,1.0,0.0
2,0.949989148925,1.0,1.0
2,0.618979224313,1.0,1.0
2,0.466947168027,1.0,1.0
2,0.552935707075,1.0,0.0
2,0.516047529082,1.0,1.0
2,0.469180629007,1.0,0.0
2,0.449412075416,1.0,0.0
2,0.482651123401,0.0,1.0
2,0.583963607873,1.0,1.0
2,0.417512658469,1.0,0.0
2,0.742415039388,1.0,0.0
2,0.817161837889,1.0,1.0
2,0.520791336435,1.0,1.0
2,0.451721198506,1.0,0.0
2,0.652239485275,1.0,1.0
2,0.996041463492,1.0,1.0
2,0.49763669636,1.0,0.0
2,0.56991164095,1.0,1.0
2,0.64642033522,1.0,0.0
2,0.657040700088,1.0,1.0
2,0.463482194991,1.0,1.0
2,0.457092327131,1.0,0.0
2,0.481638936104,1.0,0.0
2,0.449856998051,1.0,0.0
2,0.527916377376,1.0,1.0
2,0.469880096422,1.0,0.0
2,0.591932928043,1.0,0.0
2,0.385156838171,1.0,1.0
2,0.519796776619,1.0,1.0
2,0.503637893879,1.0,0.0
2,0.487868836293,1.0,1.0
2,0.406632591694,1.0,1.0
2,0.456180536537,1.0,1.0
2,0.40246614726,1.0,0.0
3,0.712670142517,1.0,0.0
3,0.894214099867,1.0,1.0
3,0.96555396561,1.0,0.0
3,0.835209092385,1.0,0.0
3,0.785464112219,1.0,1.0
3,0.667007410283,1.0,0.0
3,0.651239123515,1.0,0.0
3,0.789928394556,1.0,1.0
3,0.660823682483,1.0,0.0
3,0.949666853136,1.0,1.0
3,0.743125711875,1.0,1.0
3,0.679394158878,1.0,0.0
3,0.630431709348,1.0,0.0
3,1.01982520365,1.0,1.0
3,0.677916012791,1.0,0.0
3,0.741567076545,1.0,1.0
3,0.983762822232,1.0,1.0
